transcripts:
avg=1677.196 
15070	1
13471	1
13335	1
12487	1
11175	1
11059	1
10905	1
10891	1
10719	1
10534	1
10349	1
10015	1
9787	1
9416	1
9400	1
9263	1
9201	1
9181	1
9009	1
9008	1
8882	1
8866	1
8833	1
8777	1
8762	1
8736	1
8735	1
8722	1
8718	1
8679	1
8644	1
8595	1
8594	1
8525	1
8513	1
8504	1
8416	1
8414	1
8391	1
8381	1
8373	1
8345	1
8291	1
8221	1
8218	1
8208	1
8137	1
8093	1
8025	1
7993	1
7913	1
7720	1
7697	1
7652	1
7621	1
7574	1
7570	1
7544	1
7497	1
7489	1
7395	1
7341	1
7253	1
7245	1
7232	1
7133	1
7104	1
7086	1
7044	1
7036	1
7021	1
7019	1
6998	1
6944	1
6910	1
6908	1
6886	1
6869	1
6855	1
6844	1
6828	1
6793	1
6766	1
6759	1
6758	1
6756	1
6728	1
6724	1
6709	1
6693	1
6684	1
6664	1
6652	1
6646	1
6630	1
6578	1
6542	1
6540	1
6523	1
6516	1
6510	1
6494	1
6491	1
6490	1
6440	1
6437	1
6426	1
6422	1
6344	1
6331	1
6308	1
6290	1
6271	1
6263	1
6251	1
6250	1
6246	1
6242	1
6239	1
6238	1
6228	1
6215	1
6186	1
6184	1
6171	1
6169	2
6168	1
6146	1
6144	1
6103	1
6101	1
6090	1
6080	1
6064	1
6056	1
6039	1
5996	1
5994	1
5991	1
5988	1
5975	1
5969	1
5968	1
5961	2
5942	1
5934	2
5920	1
5900	1
5890	1
5883	2
5878	1
5868	1
5839	1
5834	1
5830	1
5805	1
5803	1
5800	1
5788	1
5787	1
5780	1
5779	1
5770	1
5761	1
5726	1
5718	1
5714	1
5712	1
5708	1
5707	1
5704	1
5693	1
5689	1
5653	2
5651	1
5649	1
5642	1
5641	1
5630	1
5617	1
5603	1
5553	1
5532	2
5531	1
5526	1
5512	1
5509	1
5500	1
5490	1
5471	1
5469	1
5467	1
5465	2
5464	2
5463	1
5458	1
5457	1
5455	1
5438	1
5435	1
5430	1
5428	1
5419	1
5416	1
5406	1
5398	1
5385	1
5375	2
